id,company_name,parent_company
21293,quantum films,quantum films
65621,ytv,ytv
76353,adicta films,adicta films
6093,"nautilus film company, the","nautilus film company, the"
7858,the nautilus film company,the nautilus film company
91331,main journey,main journey
75050,pro-fun media,pro-fun media
73118,wrigley pictures,wrigley pictures
84135,van brand,van brand
72028,mindstream productions,mindstream productions
26742,collective pictures,collective pictures
46160,mustard & co,mustard & co
87427,straight shot films,straight shot films
87428,jaro/noelle production,jaro/noelle production
39657,new line home entertainment,new line home entertainment
57752,nord-ouest films,nord-ouest films
78848,nice flxpictures ab,nice flxpictures ab
78782,direktsiya kino,direktsiya kino
75406,pro film,pro film
155,nimbus film aps,nimbus film aps
93815,hummel & nimbus as,hummel & nimbus as
12801,sperl productions,sperl productions
46499,atalanta,atalanta
44510,eiffel productions,eiffel productions
87606,la mutualité française,la mutualité française
87607,smk limited,smk limited
5573,nl film,nl film
57439,september films,september films
78727,shooting script films,shooting script films
88943,rox productions,rox productions
88944,maple cage productions,maple cage productions
21873,western edge pictures,western edge pictures
69334,gennaker,gennaker
77973,lord miller,lord miller
85983,lego system a/s,lego system a/s
80656,lc pictures,lc pictures
75969,intimate brands inc.,intimate brands inc.
19414,bleecker street films,bleecker street films
84721,2d celluloid,2d celluloid
57294,mandarin cinéma,mandarin cinéma
61604,forager film company,forager film company
86538,chassy media,chassy media
16535,impics productions,impics productions
45606,plymouth films,plymouth films
81616,historia films,historia films
76343,salazar film,salazar film
79488,sapphire fire limited,sapphire fire limited
72737,pantheon film productions,pantheon film productions
78489,movistar+,movistar+
80328,"habitación cerrada, la","habitación cerrada, la"
73436,shinework media,shinework media
73437,taihe entertainment,taihe entertainment
75980,rodajefilms,rodajefilms
77221,gigi films,gigi films
77222,heart-headed productions,heart-headed productions
20278,albert granville,albert granville
85150,영화사 집,영화사 집
88295,sacha pictures,sacha pictures
21219,panamort television,panamort television
22895,parallel entertainment pictures,parallel entertainment pictures
7167,ralux film,ralux film
89123,ars veritas productions,ars veritas productions
89124,sunshine films,sunshine films
84167,adaptive studios,adaptive studios
85627,visible pictures,visible pictures
85628,all entertainment,all entertainment
59592,tango pictures,tango pictures
90949,friday night productions,friday night productions
61773,vico films,vico films
4003,halestorm entertainment,halestorm entertainment
81165,lapis film,lapis film
18371,omnia film münchen,omnia film münchen
73129,goliath film and media holdings,goliath film and media holdings
59365,paradox film,paradox film
85425,waddieish claretrap,waddieish claretrap
66928,göteborgsdramat,göteborgsdramat
66929,sandrew metronome international,sandrew metronome international
10981,tvs television,tvs television
80909,pwd productions,pwd productions
55271,dasa films,dasa films
62442,conaciné avant,conaciné avant
22588,인벤트 디,인벤트 디
8508,labo cine do brasil ltda.,labo cine do brasil ltda.
7152,independent films,independent films
88100,voo,voo
88101,arte / cofinova 12,arte / cofinova 12
88102,torino film lab,torino film lab
85391,jaya international,jaya international
19771,piano,piano
81247,estudios splendor omnia,estudios splendor omnia
81248,simplemente,simplemente
80290,la banda films,la banda films
80291,cuévano films,cuévano films
56508,ishan talkies,ishan talkies
56509,viacom18 motion picturesn,Paramount Global
49261,comedy dynamics,comedy dynamics
83524,cinéventure,cinéventure
83525,indéfilms 4,indéfilms 4
73843,coproducción francia-españa; inti entertainment,coproducción francia-españa; inti entertainment
77320,garner-duchow productions,garner-duchow productions
45460,tamtam film,tamtam film
8490,fama film ag,fama film ag
21987,srg ssr idée suisse,srg ssr idée suisse
51249,sfdrs,sfdrs
29822,visuals-productions,visuals-productions
86264,national audiovisual institute,national audiovisual institute
86093,re studio renata czarnkowska-listos,re studio renata czarnkowska-listos
77854,eenie ienie over productions,eenie ienie over productions
88934,monkeypaw productions,monkeypaw productions
86947,fel-uk,fel-uk
77448,jules verne aventures expeditions,jules verne aventures expeditions
77449,jules verne adventures productions,jules verne adventures productions
77450,green flash pictures,green flash pictures
72674,carlin productions,carlin productions
94218,troll court entertainment,troll court entertainment
2910,alta vista films,alta vista films
36357,wunderwerk,wunderwerk
80004,adrian țofei,adrian țofei
75620,jtp productions,jtp productions
75621,13th dimensional video,13th dimensional video
50094,kaidan seisaku iinkai,kaidan seisaku iinkai
80990,141 entertainment,141 entertainment
64393,ja digital,ja digital
87477,screenplay infinite films,screenplay infinite films
80604,green door pictures,green door pictures
86673,helicopter film services,helicopter film services
64576,gaya film,gaya film
23015,transcontinental film productions (london),transcontinental film productions (london)
26362,silver lining entertainment (ii),silver lining entertainment (ii)
65938,blue creek pictures,blue creek pictures
78716,vermillon films,vermillon films
85307,beijing new film association,beijing new film association
32606,rec produtores associados ltda.,rec produtores associados ltda.
67128,aho & soldan,aho & soldan
69915,erik blomberg,erik blomberg
20854,10db inc.,10db inc.
62929,zalman king collection inc.,zalman king collection inc.
36152,cartel pictures,cartel pictures
71621,republic of epic,republic of epic
71622,number 5 films,number 5 films
53963,keyfilm,keyfilm
35267,green dragon movies,green dragon movies
82298,halomedia oy,halomedia oy
35949,humpstead productions,humpstead productions
20752,"br-alpha, provobis film","br-alpha, provobis film"
88564,water's end productions,water's end productions
88565,m.y.r.a. entertainment,m.y.r.a. entertainment
93652,film group one,film group one
93653,cinereal film,cinereal film
93654,p. greulich und h. freitag,p. greulich und h. freitag
26977,sarabande productions,sarabande productions
38356,signboard films production inc.,signboard films production inc.
8520,walter lantz productions,walter lantz productions
3677,crone film produktion a/s,crone film produktion a/s
76054,demente contenidos,demente contenidos
64597,virtual interactive inc.,virtual interactive inc.
64598,duke studios,duke studios
64599,srs cinema,srs cinema
64600,white lightning productions,white lightning productions
90728,hurricane bridge entertainment,hurricane bridge entertainment
81522,alarahastatud filmikompanii,alarahastatud filmikompanii
64997,octobertrain films,octobertrain films
78999,the ideafirst company,the ideafirst company
41800,goya producciones cinematográficas s.a.,goya producciones cinematográficas s.a.
73569,threecolumnsentertainment,threecolumnsentertainment
59359,zdf / 3sat,zdf / 3sat
13863,united talent productions ltd.,united talent productions ltd.
13864,cinema national,cinema national
52084,red square pictures,red square pictures
14439,arad productions,arad productions
44311,steven paul production,steven paul production
88981,seaside entertainment,seaside entertainment
93466,weying galaxy entertainment,weying galaxy entertainment
85538,kana productions,kana productions
71887,heretical reason productions,heretical reason productions
75247,footprint entertainment,footprint entertainment
85354,shanghai hongliang media & culture co.,shanghai hongliang media & culture co.
47851,cut,cut
51910,bright cloud productions,bright cloud productions
7955,ufo,ufo
76605,bobi lux,bobi lux
62216,cmc producciones,cmc producciones
62217,creando cine,creando cine
5953,c-films ag,c-films ag
11740,society entertainment,society entertainment
80561,marcio garcia producoes,marcio garcia producoes
71496,future films,future films
71497,drax audio,drax audio
74120,impuls pictures,impuls pictures
36158,grodfilm,grodfilm
13596,delta film gmbh,delta film gmbh
21411,diana film,diana film
609,iduna film produktiongesellschaft,iduna film produktiongesellschaft
89473,perfect world pictures (beijing),perfect world pictures (beijing)
89458,vodorod 2011,vodorod 2011
86623,seymour films,seymour films
79500,blackbird,blackbird
62485,plan b productions,plan b productions
62486,"mouth agape, the","mouth agape, the"
85668,knightmarcher,knightmarcher
85534,nine nights,nine nights
85535,"darwin collective, the","darwin collective, the"
85434,sparkefilms history design,sparkefilms history design
72228,yellow fever productions,yellow fever productions
3350,urban way productions,urban way productions
14186,geordie sabbagh productions,geordie sabbagh productions
83581,broken compass films,broken compass films
78948,wu's entertainment co.,wu's entertainment co.
78949,desen international media,desen international media
78950,k pictures co.,k pictures co.
78951,tianhua xiuxing media co.,tianhua xiuxing media co.
78952,wanda media co.,wanda media co.
35713,left/right,left/right
86166,north of two,north of two
86019,the harlem film company,the harlem film company
82853,tangent animation,tangent animation
82854,capitan arana,capitan arana
82855,pasacana films,pasacana films
85392,maxine street productions,maxine street productions
55703,wytwórnia filmów fabularnych (wff) wroclaw,wytwórnia filmów fabularnych (wff) wroclaw
34625,directv,directv
2220,universal pictures international germany gmbh,"NBCUniversal Media, LLC."
